epoch,loss,iou,dice,val_loss,val_iou,val_dice
20,0.016684141,0.8956658570221522,0.9364159578652617,0.014428003,0.895780139757002,0.9363248633888532
21,0.015482483,0.9006071874267068,0.9400748765752436,0.014272103,0.8984318367097355,0.9385374898055817
22,0.014901319,0.903188087895943,0.9418654685928716,0.015055613,0.8939682324168375,0.9360876167720218
23,0.014712406,0.9048151914274829,0.9432909844602854,0.014087344,0.9006954387130064,0.9407833568330083
24,0.013765135,0.9049914359244521,0.943076178488277,0.013912101,0.899998362395189,0.9402197659015656
25,0.013588448,0.911909512297247,0.9482648998782753,0.014260072,0.9010531115907986,0.9408886730670925
26,0.0122994175,0.9080623560004252,0.9452766119014656,0.01349048,0.901013130621411,0.939816175204403
27,0.014400297,0.9082740838687787,0.9452135040930347,0.015339798,0.892294262521627,0.9348744206833389
28,0.013000891,0.913831292823142,0.949271989748591,0.01271278,0.9085413559137957,0.9458614823953163
29,0.013452129,0.9102814023163283,0.9467120297749848,0.013097814,0.9047713279608823,0.9434096457823268
30,0.012703371,0.9154285831099801,0.9500480032818653,0.012893929,0.9080161710290372,0.9453061056586932
31,0.012305541,0.9154509533428967,0.9500495298419684,0.012509034,0.9107831753190313,0.9470523785870029
32,0.011947689,0.9198582517874291,0.9531817325523926,0.011657868,0.9130840699990121,0.9484354761411559
33,0.012826119,0.9204920382448389,0.9536015881810869,0.011758879,0.9128190716673069,0.948452652512856
34,0.0107078105,0.9202660133600441,0.9534916488329562,0.012150475,0.9132782377427985,0.9487053017571287
35,0.011711657,0.917914811996118,0.9516358067591988,0.011555949,0.9137634745366817,0.9489975978743355
36,0.009908802,0.9231421052189076,0.9553933852627166,0.0112173725,0.915828094430805,0.9505015026848274
37,0.008753776,0.9236830131702243,0.9556698843127204,0.011602379,0.9141131541737477,0.9487961231537586
38,0.012503051,0.9196387357218,0.9525452495188939,0.012266964,0.9109362132599781,0.9469086512079778
39,0.008260545,0.9255346429289918,0.95688428680102,0.0107074715,0.9187581635989457,0.9525002271499279
40,0.012343287,0.9263297711319672,0.9573145126728793,0.010658607,0.9196395012728363,0.9531914084587457
41,0.010554369,0.9274427788719968,0.9581024003880372,0.011053968,0.9174187445075,0.9516054789975004
42,0.011073589,0.9271183059610275,0.9578480001290635,0.010349371,0.9208677857384342,0.953863929465132
43,0.0109365275,0.9292048991325913,0.9592855523313797,0.010549817,0.9194133462368369,0.9530384356120848
44,0.011885696,0.928288158279347,0.9585970943882354,0.010974511,0.9178864020687014,0.951813706249561
45,0.009727359,0.9290098389099549,0.9588098319087709,0.010344581,0.9207761157043791,0.9535135638039068
46,0.01090718,0.9308030091769003,0.9601968906606945,0.010882403,0.918263414273075,0.9520014786495353
47,0.008667082,0.9306724448236771,0.9601489666246231,0.009873076,0.9237335059939953,0.9555897048059501
48,0.010170265,0.9310010916041284,0.960389815966289,0.010416346,0.921646414465615,0.9541791504284122
49,0.00942048,0.9329223396166308,0.961673808410054,0.010364414,0.9233031095205858,0.9549724703689793
50,0.008531717,0.9289769021211719,0.9586970704793933,0.009906796,0.9235166250102245,0.9551509136298915
51,0.009786685,0.9332497016010178,0.9617754927987148,0.00994584,0.9237305041300033,0.9558073486921924
52,0.010496274,0.9314248900170402,0.9606058809019277,0.009631023,0.9245023186348942,0.956279928279373
53,0.009486912,0.9348225922863621,0.9629085228272845,0.009531357,0.925039382052105,0.9565743182065352
54,0.009080455,0.9350295411474482,0.96295909120923,0.009698497,0.9255119124147657,0.9564539627084192
55,0.009093138,0.9361919385217861,0.9638109933194651,0.009365916,0.9251441368135096,0.9561600750347362
56,0.009029397,0.9354810032538913,0.963306400321778,0.009237086,0.9275792440832081,0.9580067073399168
57,0.009929433,0.9360362883833659,0.9635972583010083,0.009289782,0.9268992562147141,0.9576426813062635
58,0.009078649,0.9368412835010319,0.9641755580618274,0.009466636,0.926970897534995,0.9577038906655223
59,0.010314345,0.9374880127720371,0.9645909045991437,0.009240893,0.9284647427540584,0.9587966796362177
60,0.008819095,0.9388363369920456,0.9655696157898225,0.009378377,0.9285104508917814,0.9587736868633411
61,0.008000753,0.9348179745603017,0.9627225085099543,0.0088923145,0.9290604299864436,0.9589829731662319
62,0.010058467,0.9386704838969016,0.9653523165271397,0.009370521,0.9273253401210781,0.9579578726921444
63,0.008607337,0.9391364121954949,0.9656725693316692,0.009083318,0.9272885235675296,0.9572341166577251
64,0.009889509,0.9387713299041023,0.965414405351593,0.008861029,0.9295115473862147,0.9597426907071523
65,0.009092889,0.939748377332719,0.9660764944269538,0.008836255,0.9289610974392019,0.9584125510926519
66,0.008071348,0.9401790282504562,0.9662637955801833,0.008740039,0.9313372969406204,0.9607468977289382
67,0.00882686,0.9403725875254452,0.9663830459969379,0.008872893,0.9303478697726664,0.9598587336405268
68,0.010117902,0.9394270456737516,0.9658199502456756,0.008784395,0.929981714157625,0.9595669559712677
69,0.00821006,0.9401731787751009,0.9662351937521088,0.008822193,0.9301804442827079,0.9596220793589108
70,0.0080527235,0.9411401269652375,0.9668227409464973,0.008800177,0.930329925988957,0.9601352116971646
71,0.008462002,0.9416940338898409,0.9672742882796689,0.008741209,0.931929644494435,0.9609766069448223
72,0.0102470415,0.9418081590902174,0.9672024793000447,0.008650758,0.9312311675485552,0.9600625689299601
73,0.008204145,0.9416594774589083,0.9672061102447056,0.00872541,0.9320120218785716,0.9608595984162024
74,0.0069958097,0.9419135750363832,0.9672002813929601,0.008237973,0.9331150437447936,0.9615009311235178
75,0.0082169715,0.9429946918423491,0.9680036555301578,0.0085023185,0.9320624893758742,0.9609571870767845
76,0.008236353,0.9421689150875651,0.9674674749658225,0.008251208,0.9325988968999851,0.9610779412512508
77,0.008724898,0.9437293349597761,0.9685687748591103,0.008926417,0.9310255383895831,0.960496985799861
78,0.009116632,0.9440199221836678,0.968811386312757,0.0091142235,0.9293549561983984,0.9591579257317304
79,0.008033342,0.9335770554330992,0.961348629111335,0.008536243,0.9323256236553196,0.9612601489390966
80,0.007063197,0.9434534095484456,0.9682482779593692,0.008201746,0.9337018712788032,0.9622886516013236
81,0.00743647,0.9448233330227014,0.9691432630164276,0.008244064,0.9339642101909071,0.9624419836503156
82,0.008413431,0.9450391026260379,0.9693547739017574,0.008133493,0.9339379984988768,0.9621244555374361
83,0.00846036,0.9450185071102474,0.9693699422904429,0.008247534,0.9338108897000268,0.9619031073912129
84,0.007525391,0.9461027220693542,0.9699399813016252,0.00845687,0.9318950686055517,0.9607434221033779
85,0.0069000223,0.9431733984943061,0.9680700411399212,0.008179053,0.934124755733736,0.96242678109205
86,0.007425474,0.9457586921216384,0.9697399162110826,0.008015417,0.9351515668520995,0.962781811772652
87,0.0073524765,0.9456405407480133,0.969568252449943,0.0080039855,0.9357834250563302,0.9633940895773334
88,0.007827563,0.9459877622858119,0.9698103064866298,0.008017799,0.9357967220792571,0.9634811432856436
89,0.0067043486,0.9467504858044511,0.9704498551573071,0.008013439,0.9359830865259011,0.9633368811517387
90,0.007646218,0.9460102965335685,0.9699022958392192,0.008114707,0.934057440965226,0.9621619029989783
91,0.007138532,0.9458189388183873,0.9696938123589468,0.007834251,0.9360758139239764,0.9633968686157803
92,0.007029964,0.9473312308147721,0.9706768894479394,0.0077542095,0.935627335489081,0.9632494690283286
93,0.0078143375,0.947320352076596,0.9707369564260753,0.007849439,0.9365382695793985,0.9635767005524548
94,0.0066053406,0.9474826933818624,0.9709383375020255,0.007756086,0.937136672947637,0.9642359137535096
95,0.009501507,0.9462238393098876,0.9700085550830477,0.007980085,0.9363045345371199,0.9635854799792455
96,0.007311346,0.9473024324023861,0.9704834144172213,0.0077178115,0.936602039476235,0.9636198382332636
97,0.0076173726,0.9479443449774564,0.9710851552940544,0.0077290856,0.9374497848483246,0.9643378719968617
98,0.007450143,0.9488092906748974,0.9715799208482102,0.007705054,0.9365559846053924,0.9638875143707919
99,0.007747281,0.9484820140424239,0.9714046393405812,0.0076285657,0.9366397620813207,0.96392303738954
