epoch,loss,iou,dice,val_loss,val_iou,val_dice
0,0.10199004,0.4573342074459371,0.550214006529923,0.0679046,0.6474523958776873,0.7396135023821176
1,0.06550036,0.680128233225607,0.7672690175788507,0.052849546,0.7097263927312359,0.793160437423492
2,0.05594804,0.7224105470979261,0.8003360078928059,0.045083348,0.7335929121028251,0.8109708657888609
3,0.039612368,0.7511839485915565,0.8238143134564857,0.038692296,0.7591024134745827,0.832330389111956
4,0.03517859,0.7706173679321999,0.840458934016071,0.03448137,0.773204324778512,0.8405174467051143
5,0.026478875,0.7912688735637509,0.8572683998676537,0.03059689,0.7999927998909178,0.8639287254520667
6,0.032210685,0.8097998922648261,0.8713683696979643,0.027056593,0.8216818267270775,0.8815890100514777
7,0.031082347,0.8236247106574065,0.8819076359272007,0.024070337,0.8354898885372982,0.8931219481976234
8,0.023464466,0.8342551302298786,0.8898799357279917,0.022620436,0.8440359745346877,0.8994718317673586
9,0.02350989,0.8443334796920581,0.8974785369326805,0.02183608,0.8497207749364261,0.9034088892357371
10,0.024454635,0.8503130435309649,0.9018788735071818,0.020590741,0.854726048455136,0.9057597472288897
11,0.023320323,0.8584636198829929,0.9080325511699561,0.020057837,0.8578121129655903,0.908163959400676
12,0.01991146,0.8620143284187403,0.9103644712150376,0.018920142,0.8622187198010706,0.911275289437481
13,0.015327758,0.869103884150953,0.9156823091663663,0.018870324,0.85948928045371,0.908014398534721
14,0.016714936,0.8714207883446476,0.9172882031107171,0.017844079,0.865072321446363,0.912268024738704
15,0.019316444,0.8757355727502528,0.9202667614383891,0.018662903,0.8538838880417136,0.9022076947666775
16,0.012835565,0.8772872534671591,0.9213060682648231,0.016155869,0.8783350653893311,0.9226676815024049
17,0.017773926,0.8815377688647805,0.9244858538041092,0.015568773,0.8795897273525093,0.9239001125932855
18,0.01856822,0.8856177769905067,0.927380281546866,0.018143937,0.8546031173890455,0.9015455727265259
19,0.014736282,0.8854784174121052,0.9271874049179981,0.0146559095,0.8863928454222564,0.9284829374785736
20,0.011842448,0.8905801377541354,0.9312129463388329,0.014486887,0.8878197857174448,0.9298715940145691
21,0.011873791,0.892338408734536,0.9322824936517525,0.014962871,0.8857584425674665,0.928377182127159
22,0.015894663,0.8956938233519391,0.9347237811961642,0.013598427,0.8927495058018229,0.9328911939514021
23,0.014457339,0.8978383285614504,0.9361812291850509,0.013425721,0.8947931789139107,0.9348421285085586
24,0.013957759,0.9009437741973837,0.9384333136775692,0.013569325,0.8934354606139638,0.9338314270304743
25,0.013877889,0.9010324850944942,0.9382672261184362,0.01301828,0.8975353497790911,0.9375863660161741
26,0.0152007425,0.9040176755558921,0.9404403214163622,0.014610872,0.882624335499897,0.9235129629340126
27,0.01461557,0.8965638580300561,0.9348410040000226,0.014089525,0.8898648027073602,0.9312622628479362
28,0.012088556,0.9041304271754558,0.9403153236203349,0.012330016,0.8999382108229939,0.9382983081808713
29,0.00993383,0.9094696934933517,0.9441694756069101,0.011813711,0.9039045367879608,0.9409347088537485
30,0.012537351,0.9091857060722347,0.9440600783052577,0.012116023,0.9022679533708876,0.9403262432490552
31,0.013062777,0.9083354234521952,0.9432840477692688,0.011943813,0.9021527982136273,0.9395177240683651
32,0.020513317,0.9085762750883941,0.9431528636547315,0.012803237,0.8955410104100315,0.9342919217091857
