mIoU
0.06971238532142231
0.038964582238961695
0.06987278602253472
0.08512288048119122
0.09752842943354226
0.10715652920683796
0.10403038394568821
0.06971238532142231
0.06980338338254459
0.14448029573340962
0.18940614648851237
0.27557048952571883
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238778793197
0.06971238532142231
0.06971238532142231
0.06971238587827788
0.06971238640490517
0.06971238836368972
0.06971238532142231
0.06971238532142231
0.06971238543367317
0.06971238552280491
0.06971238532142231
0.06971238532142231
0.06971238534195025
0.06971238818809351
0.06971239479844914
0.06971238532142231
0.06971242374891026
0.06971241052086172
0.06971238675531051
0.06971270649064353
0.06971257560895883
0.0697123853361396
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.07185776408427323
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.06971238532142231
0.07027849688541932
0.06971238532142231
0.06971238532142231
0.07580016681207143
0.23944620391698493
0.13203635028157312
0.22822116007493706
0.17403731020258253
0.20289061850401793
0.1558704662345272
0.24046943262370352
0.15349619243350723
0.2916428137615505
0.26825443780221503
0.33739185947880523
0.3431657378679443
0.38435131601386985
0.4128151758782212
0.4947354817117706
0.4449630119806065
0.4656858014049088
0.5186419714511675
0.5633011441031598
0.5088231910192975
0.48184883837043846
0.5069737766005977
0.5492257044054305
0.6007918290100728
0.5434323353902044
0.6062811365952652
0.5804182359312678
0.5612283140411046
0.5948656676842679
0.6623806239194979
0.5959571621366565
0.603539278113405
0.631262122602601
0.6105915124069018
0.6401551653313996
0.6494960940220206
0.6539891705991983
0.6653876849131946
0.6500241763533505
0.6533335087709327
0.6381531876464298
0.6382758819858632
0.6169289966593553
0.6365537566689118
0.6480331656726576
0.6263375269328003
0.6664903267214279
0.676830079786782
0.6705669149622422
0.6494833547343994
0.6113088272819561
0.6292272402223711
0.6299654858380204
0.6363023993119851
0.6206108055734602
0.6402967114262397
0.6366451222745164
0.6482921583911081
0.6564830113682724
0.6862218070021652
0.6685087601901923
0.6362011946136723
0.6309965486837738
0.6462573567457025
0.637271298166459
0.6687996525338599
0.6871497530846129
0.644047668855694
0.6531102184381053
0.6830114554190121
0.6864420490155652
0.6371180763507884
0.6581129553988296
0.6558111491462087
0.6582585410621358
0.6517944038509209
0.6525416506984582
0.6715721615645824
0.6806372749384827
0.6466723212415578
0.6431999833059246
0.6502012325280792
0.6452572425910801
0.6266518005902043
0.6607531340373228
0.6348939906751192
0.6526263964108968
0.6493793205043229
0.6535758984295754
0.654509002452459
0.6632949989654038
0.6320668510072989
0.649820277285969
0.6576942453324233
0.655005593597843
0.6772545572820253
0.6541317888295057
0.6550473633393467
0.6497748493445288
0.6429019987637519
0.6400465995004568
0.6392906239000918
0.6615739926877717
0.6567263480383472
0.6152424917481275
0.6655422280429055
0.6380306484618415
0.633550307277886
0.6463690166290657
0.6571903730153624
0.6506547903860317
0.6386826709522102
0.6539527926780911
0.6568655706282837
0.6764190558462503
0.6738075581284081
0.6620307998680763
0.6468011249223361
0.6586793918364878
0.6625281769847778
0.6832756355558958
0.6454341254165041
0.6570436931936964
0.6607512053219057
0.6392799822774635
0.6467948545960304
0.6486050662029729
0.6139019110935628
0.6167864793117231
0.6370412583942142
0.6316514990255152
0.6689261538638026
0.657261546033689
0.6428859201292654
0.6541509113315952
0.6464174238286237
0.6499660425350813
0.648348308059401
0.6381411748383546
0.6354521805243897
0.6384907245776807
0.6370561101733277
0.6346610157451431
0.6357114156793543
0.49863040169565337
0.5328823858571954
0.504487282835828
0.5036469213278696
0.4780123901788022
0.450849792542359
0.48372322147243807
0.4811356905156829
0.4969450708253833
0.48327006446236154
0.5286603930596532
0.5107502676330689
0.4972550048780567
0.5293289278166853
0.5132453453316556
0.5020810951876844
0.5046571763326358
0.4498484737685025
0.5104562287683528
0.49822825147940786
0.511866788530565
0.5714528600133231
0.5672601642913099
0.5518471957063499
0.557592814781726
0.5250393405444995
0.5694920499261061
0.5482717858812165
0.5704565472396794
0.559092495631865
0.558161801884731
0.5614553536235204
0.5522898093044665
0.5545755506317738
0.562272124743736
0.5521016689352253
0.562205713108928
0.5441289386887354
0.5350138777298131
0.5494855956006987
0.5449062808028765
0.5396017570420102
0.5456682194698558
0.5384342939697143
0.5399648012875665
0.5357267358632121
0.5395437617439621
0.5374342949636604
